index,NDB_No,Shrt_Desc,Water_(g),Energ_Kcal,Protein_(g),Lipid_Tot_(g),Ash_(g),Carbohydrt_(g),Fiber_TD_(g),Sugar_Tot_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Sodium_(mg),Zinc_(mg),Copper_mg),Manganese_(mg),Selenium_(µg),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_mg),Vit_B6_(mg),Folate_Tot_(µg),Folic_Acid_(µg),Food_Folate_(µg),Folate_DFE_(µg),Choline_Tot_ (mg),Vit_B12_(µg),Vit_A_IU,Vit_A_RAE,Retinol_(µg),Alpha_Carot_(µg),Beta_Carot_(µg),Beta_Crypt_(µg),Lycopene_(µg),Lut+Zea_ (µg),Vit_E_(mg),Vit_D_µg,Vit_D_IU,Vit_K_(µg),FA_Sat_(g),FA_Mono_(g),FA_Poly_(g),Cholestrl_(mg),GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2,Refuse_Pct,cluster,cluster1
949,1950,Grilled tillapia with kachumbari (kenya),65.0,400,29.0,6.0,1.0,0.0,0.0,0.0,10.0,2.33,0.0,0.0,0.0,108.0,0.0,0.0,0.0,21.6,2.3,0.0,0.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.339,2.637,0.909,105.0,85.0,3 oz,174.0,"1 cup, chopped or diced, cooked",34.0,1,0
950,1951,Uganda sweet potato and avocado plate,64.0,450,28.0,7.0,2.0,0.0,0.0,0.0,20.0,1.05,23.0,248.0,291.0,403.0,2.86,0.089,0.0,27.4,0.0,0.065,0.229,5.745,0.0,0.184,9.0,0.0,9.0,9.0,80.1,0.47,33.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,1.573,2.827,1.029,155.0,71.0,1 drumstick,0.0,0,41.0,1,0
951,1952,Spiced goat meat skewers (suya without peanuts -Nigeria),57.0,325,22.0,15.0,2.0,3.0,0.5,1.94,28.0,1.97,21.0,233.0,218.0,559.0,1.3,0.0,0.0,34.2,0.0,0.117,0.26,6.03,0.603,0.183,10.0,0.0,10.0,10.0,0.0,0.55,69.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,3.966,6.737,2.838,136.0,96.0,1 serving,0.0,0,33.0,1,0
952,1953,Sauteed greens with coconut (Tanzania),50.0,280,14.0,20.0,2.0,14.0,1.2,0.0,20.0,0.93,25.0,196.0,248.0,518.0,0.94,0.207,0.254,21.4,0.0,0.073,0.054,6.63,1.081,0.155,5.0,0.0,5.0,5.0,44.8,0.23,37.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,11.1,4.013,8.98,5.204,45.0,60.0,1 patty,0.0,0,0.0,1,0
953,1954,Moroccan roasted root veggie bowl   ,51.0,350,15.0,20.0,2.0,13.0,0.3,0.0,19.0,0.95,24.0,208.0,261.0,532.0,1.05,0.09,0.26,23.3,0.0,0.083,0.072,4.764,1.09,0.183,7.0,0.0,7.0,7.0,33.8,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.3,11.0,4.2,3.662,8.337,4.805,43.0,60.0,1 patty,0.0,0,0.0,1,0
954,1955,Avocado and boiled eggs with tomato salsa,51.0,400,16.0,13.0,2.0,18.0,0.0,0.0,14.0,1.0,26.0,216.0,225.0,446.0,0.77,0.316,0.235,30.6,0.0,0.324,0.098,6.514,0.994,0.037,12.0,0.0,12.0,12.0,40.8,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,4.2,3.2,5.71,2.79,45.0,15.0,1 piece,62.0,4 pieces,0.0,1,0
955,1956,Grilled chicken with okra stirfry,53.0,420,15.0,16.0,2.0,15.0,1.1,0.37,19.0,1.11,23.0,211.0,214.0,536.0,0.78,0.205,0.229,24.7,0.8,0.211,0.091,5.71,0.855,0.041,12.0,0.0,12.0,12.0,96.4,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,9.0,14.7,3.26,6.48,3.34,41.0,15.0,1 piece,62.0,4 pieces,0.0,1,0
956,1957,"Oven-baked plantain slices, avocado dip",73.0,300,17.0,8.0,1.0,0.0,0.0,0.0,6.0,0.82,21.0,178.0,522.0,60.0,1.47,0.065,0.016,10.2,0.0,0.109,0.241,5.575,1.092,0.512,1.0,0.0,1.0,1.0,58.8,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.8,2.301,3.611,1.508,86.0,112.0,"4 oz, crumbled",0.0,0,0.0,1,0
957,1958,Roasted pumpkin with coconut and spices,65.0,250,23.0,11.0,2.0,0.0,0.0,0.0,8.0,0.93,28.0,234.0,677.0,75.0,1.92,0.062,0.016,14.3,0.0,0.121,0.302,7.107,1.327,0.538,2.0,0.0,2.0,2.0,59.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,2.1,3.11,4.879,2.08,107.0,85.0,"3 oz, crumbled",0.0,0,0.0,1,0
958,1959,Beef and vegetable stirfry ,64.0,400,24.0,11.0,1.0,0.0,0.0,0.0,13.0,0.97,21.0,216.0,262.0,335.0,2.0,0.084,0.0,23.1,0.0,0.055,0.234,5.441,0.0,0.176,8.0,0.0,8.0,8.0,68.0,0.45,44.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,2.777,4.727,1.621,128.0,95.0,1 thigh,0.0,0,29.0,1,0
959,1960,Grilled sardine with amaranth leaves,66.0,380,19.0,15.0,0.0,0.0,0.0,0.0,88.0,0.91,5.0,83.0,31.0,67.0,0.69,0.102,0.0,3.6,0.0,0.06,0.2,0.4,0.0,0.01,86.0,0.0,86.0,86.0,13.3,0.47,100.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.27,0.2,8.0,0.2,3.92,5.5,2.98,84.0,28.35,1 oz,453.6,1 lb,0.0,1,0
960,1961,Roast guinea fowl with roasted vegetables,67.0,420,28.0,6.0,1.0,0.0,0.0,0.0,12.0,1.16,22.0,156.0,189.0,271.0,1.94,0.061,0.019,24.5,0.0,0.051,0.171,6.505,0.755,0.266,6.0,0.0,6.0,6.0,73.8,0.23,41.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,2.0,1.572,2.047,1.313,83.0,135.0,"1 cup,  drained",142.0,"1 can,  (5 oz)",0.0,1,0
961,1962,Zucchini and eggplant tew with palmoil,73.0,350,22.0,5.0,1.0,0.0,0.0,0.0,10.0,0.93,18.0,125.0,151.0,251.0,1.55,0.051,0.015,19.6,0.0,0.041,0.137,5.204,0.604,0.213,5.0,0.0,5.0,5.0,59.1,0.18,33.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,1.6,1.258,1.637,1.05,67.0,135.0,"1 cup,  drained",142.0,"1 can,  (5 oz)",0.0,1,0
962,1963,Okra and shrimp coconut stew,73.0,360,22.0,5.0,1.0,0.0,0.0,0.03,10.0,0.97,18.0,131.0,168.0,256.0,1.57,0.059,0.015,19.6,0.0,0.041,0.143,5.471,0.604,0.215,5.0,0.0,5.0,5.0,59.7,0.2,33.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,1.6,1.293,1.691,1.075,67.0,135.0,"1 cup,  drained",142.0,"1 can,  (5 oz)",0.0,1,0
963,1964,African spiced chicken liver with spinach,63.0,400,28.0,8.0,1.0,1.0,0.0,0.53,32.0,0.97,24.0,264.0,322.0,725.0,2.05,0.066,0.0,51.1,0.0,0.092,0.138,7.676,0.0,0.184,7.0,0.0,7.0,7.0,69.5,0.39,37.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,2.134,3.61,1.266,134.0,51.0,1 wing,0.0,0,57.0,1,0
964,1965,Avocado and mango salad with lime dressing,61.0,300,25.0,12.0,3.0,0.0,0.0,0.0,38.0,0.97,21.0,250.0,309.0,661.0,2.04,0.079,0.024,48.3,0.0,0.08,0.21,6.0,1.2,0.14,8.0,0.0,8.0,8.0,63.9,0.71,57.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,3.007,4.898,1.701,123.0,85.0,"1 serving,  (3 oz)",102.0,1 back,56.0,1,0
965,1966,Grilled beef kebabs with bell peppers,68.0,350,28.0,3.0,2.0,0.0,0.0,0.0,13.0,0.45,25.0,235.0,303.0,313.0,0.86,0.043,0.009,39.1,0.0,0.045,0.207,9.233,1.35,0.24,11.0,0.0,11.0,11.0,68.7,0.27,17.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,3.4,0.775,0.967,0.545,86.0,85.0,3 oz,483.0,"1 breast, breast with skin and bone",36.0,1,0
966,1967,Braised cow feet with garden eggs and greens,63.0,400,29.0,7.0,2.0,0.0,0.0,0.0,21.0,1.09,24.0,257.0,301.0,417.0,2.96,0.092,0.023,38.2,0.0,0.067,0.237,5.958,1.333,0.19,10.0,0.0,10.0,10.0,86.1,0.49,34.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.594,2.855,1.041,160.0,53.0,1 drumstick,85.0,"1 serving,  (3oz)",41.0,1,0
967,1968,Coconut crusted tilapia with mango salsa,44.0,380,18.0,37.0,2.0,0.0,0.0,0.11,25.0,0.98,26.0,248.0,245.0,381.0,1.03,0.045,0.029,18.5,0.0,0.036,0.121,5.737,1.2,0.138,11.0,0.0,11.0,11.0,45.7,0.59,186.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,9.994,16.793,5.423,141.0,28.35,1 oz,0.0,0,0.0,1,0
968,1969,Grilled turkey wings with flutted pumpkin leaves,64.0,450,24.0,11.0,2.0,0.0,0.0,0.0,13.0,0.97,21.0,217.0,264.0,337.0,2.01,0.084,0.018,27.0,0.0,0.055,0.233,5.433,1.262,0.176,12.0,0.0,12.0,12.0,67.9,0.45,45.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,2.866,4.878,1.673,130.0,89.0,1 thigh,85.0,"1 serving,  (3 oz)",29.0,1,0
969,1970,Spicy snail sauce with boiled plantain,61.0,430,28.0,10.0,3.0,0.0,0.0,0.0,32.0,0.97,24.0,264.0,322.0,725.0,2.05,0.066,0.023,51.1,0.0,0.09,0.135,7.5,1.3,0.18,7.0,0.0,7.0,7.0,67.9,0.38,37.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,2.223,3.766,1.323,140.0,53.0,1 wing,85.0,"1 serving,  (3 oz)",57.0,1,0
970,1971,Baked butternut squash with groundnut-free sauce,56.0,370,23.0,19.0,2.0,0.0,0.0,0.03,35.0,0.97,23.0,249.0,291.0,584.0,1.77,0.069,0.026,40.1,0.0,0.068,0.185,5.928,1.2,0.139,9.0,0.0,9.0,9.0,58.9,0.68,92.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,4.924,8.162,2.723,128.0,102.0,1 back,85.0,"1 serving,  (3 oz)",0.0,1,0
971,1972,Grilled croaker with steamed cabbage and carrots,63.0,370,27.0,8.0,2.0,0.0,0.0,0.02,15.0,0.55,26.0,255.0,289.0,347.0,0.92,0.043,0.017,30.6,0.0,0.078,0.133,9.397,1.408,0.299,11.0,0.0,11.0,11.0,61.9,0.32,41.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.114,3.548,1.166,96.0,85.0,"1 serving,  (3 oz)",28.35,1 oz,0.0,1,0
972,1973,African spiced chicken heart with dodo cubes,60.0,480,27.0,12.0,2.0,0.0,0.0,0.02,21.0,1.07,25.0,255.0,291.0,411.0,2.63,0.084,0.024,34.8,0.0,0.062,0.218,5.921,1.311,0.181,11.0,0.0,11.0,11.0,79.2,0.51,60.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,3.02,5.22,1.785,156.0,53.0,1 drumstick,85.0,"1 serving,  (3 oz)",0.0,1,0
973,1974,"Efo riro,with fish,meat, and olive oil, without maggi or stock cubes",60.0,425,23.0,16.0,2.0,0.0,0.0,0.02,15.0,0.97,22.0,222.0,260.0,345.0,1.84,0.077,0.02,25.5,0.0,0.052,0.213,5.487,1.251,0.169,12.0,0.0,12.0,12.0,64.0,0.47,70.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,4.123,6.979,2.334,132.0,89.0,1 thigh,85.0,1 serving,0.0,1,0
974,1975,"Roasted plantai, roasted fish and spicy relish without maggi",55.0,450,24.0,19.0,2.0,0.0,0.0,0.04,29.0,0.97,24.0,258.0,296.0,610.0,1.71,0.059,0.025,40.2,0.0,0.072,0.13,6.912,1.267,0.166,8.0,0.0,8.0,8.0,60.5,0.45,87.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,4.814,8.109,2.69,140.0,53.0,1 wing,85.0,"1 serving,  (3 oz)",0.0,1,0
975,1976,Stir-fried and garden eggs with chicken gizzards,71.0,380,19.0,6.0,3.0,2.0,0.0,0.0,13.0,0.99,22.0,277.0,284.0,799.0,1.37,0.03,0.066,16.7,0.0,0.1,0.213,4.779,0.726,0.387,4.0,0.0,4.0,4.0,67.8,0.54,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.2,1.596,2.333,1.089,88.0,9.4,1 strip,0.0,0,0.0,1,0
976,1977,Sudanes grilled lamb with tomato and cucumber salad,70.0,420,17.0,8.0,3.0,3.0,0.0,0.0,69.0,1.8,27.0,180.0,297.0,632.0,2.52,0.03,0.165,17.9,0.0,0.078,0.334,2.982,0.595,0.3,25.0,0.0,25.0,25.0,53.2,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.765,2.59,2.11,71.0,85.0,3 oz,183.0,1 cup,0.0,1,0
977,1978,Sauteed pumpkin leaves with smoked catfish,48.0,400,15.0,35.0,2.0,1.0,0.0,0.7,34.0,0.86,22.0,230.0,223.0,335.0,0.76,0.043,0.027,16.6,0.0,0.054,0.199,7.082,0.857,0.259,9.0,0.0,9.0,9.0,39.3,0.55,171.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,9.333,14.464,4.018,120.0,85.0,1 serving,0.0,0,0.0,1,0
978,1979,Oven-roasted cassava with pepper fish sauce,59.0,460,20.0,19.0,1.0,0.0,0.0,0.4,33.0,0.83,19.0,217.0,254.0,509.0,1.51,0.061,0.006,35.4,0.0,0.065,0.185,5.621,0.201,0.153,7.0,0.0,7.0,7.0,51.4,0.6,79.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.26,0.1,5.0,0.0,4.953,7.895,2.507,118.0,85.0,3 oz,182.0,1 back,37.0,1,0
979,1980,Pan-seared liver with zucchini and bell peppers,65.0,430,26.0,8.0,1.0,0.0,0.0,0.09,16.0,0.51,25.0,244.0,276.0,329.0,0.86,0.041,0.004,22.3,0.0,0.078,0.139,9.303,0.111,0.307,11.0,0.0,8.0,8.0,57.1,0.3,37.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,1.958,3.131,0.945,90.0,85.0,3 oz,384.0,1 breast,11.0,1,0
980,1981,Coconut cooked kale with shrimp ,61.0,380,26.0,11.0,2.0,0.0,0.0,0.12,22.0,1.02,23.0,245.0,279.0,392.0,2.52,0.082,0.004,25.7,0.0,0.063,0.224,5.966,0.142,0.196,9.0,0.0,9.0,9.0,73.3,0.49,56.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,2.855,4.75,1.523,149.0,71.0,1 drumstick,0.0,0,29.0,1,0
981,1982,Spicy roast duck with roasted sweet potatoes,61.0,500,23.0,15.0,1.0,0.0,0.0,0.12,16.0,0.95,21.0,218.0,255.0,335.0,1.78,0.077,0.005,22.0,0.0,0.055,0.227,5.732,0.152,0.191,8.0,0.0,8.0,8.0,62.9,0.47,67.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,3.927,6.446,2.038,127.0,95.0,1 thigh,0.0,0,14.0,1,0
982,1983,Mackrel pepper soup with spinach,57.0,350,23.0,18.0,1.0,1.0,0.0,0.6,33.0,0.93,23.0,251.0,285.0,579.0,1.57,0.057,0.01,38.2,0.0,0.078,0.161,7.454,0.321,0.212,8.0,0.0,8.0,8.0,58.2,0.45,87.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,4.627,7.332,2.177,129.0,51.0,1 wing,0.0,0,32.0,1,0
983,1984,Spiced turkey gizzard with cabbage-carrot slaw,73.0,370,26.0,1.0,1.0,0.0,0.0,0.0,5.0,0.58,32.0,229.0,311.0,50.0,0.51,0.058,0.016,0.0,0.0,0.042,0.28,11.6,0.0,1.275,0.0,0.0,0.0,0.0,0.0,2.9,16.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.13,0.042,0.132,40.0,113.0,4 oz,219.0,1 breast,0.0,1,0
984,1985,Zobo-poached chicken breast with carrot slaw,74.0,370,16.0,4.0,3.0,3.0,0.0,1.2,7.0,1.0,16.0,289.0,253.0,909.0,2.1,0.0,0.0,38.2,0.0,0.23,0.27,4.12,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.8,53.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.337,0.873,64.0,28.35,1 oz,28.0,1 serving,0.0,1,0
985,1986,Wild muchroom stirfry with plantain chips,73.0,350,23.0,4.0,1.0,0.0,0.0,0.0,7.0,4.02,24.0,222.0,320.0,56.0,3.48,0.199,0.027,30.5,0.0,0.27,0.457,7.485,2.74,0.642,13.0,0.0,13.0,13.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.022,1.607,0.557,69.0,117.0,1 patty,0.0,0,0.0,1,0
986,1987,Spicy roast quail with sweet potato mash,66.0,450,28.0,5.0,1.0,0.0,0.0,0.0,8.0,5.01,29.0,269.0,375.0,65.0,4.56,0.238,0.03,43.5,0.0,0.318,0.545,8.925,3.08,0.833,9.0,0.0,9.0,9.0,0.0,8.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,3.6,1.242,1.953,0.677,87.0,109.0,"1 patty,  (yield from 135.8 g raw meat)",85.0,"1 serving,  ( 3 oz )",0.0,1,0
987,1988,Sauteed baobab leaves with grilled fish (sahel-style),75.0,380,23.0,1.0,1.0,0.0,0.0,0.0,3.0,4.5,42.0,236.0,300.0,120.0,3.5,0.211,0.029,32.5,0.0,0.267,0.451,7.397,2.708,0.634,13.0,0.0,13.0,13.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.201,0.319,0.109,71.0,85.0,"1 serving,  ( 3 oz )",513.0,1 fan fillet,0.0,1,0
988,1989,Groundnut free egusi soup with boiled yam,66.0,500,31.0,2.0,1.0,0.0,0.0,0.0,6.0,4.56,30.0,272.0,397.0,53.0,3.19,0.232,0.026,46.1,0.0,0.35,0.599,9.814,3.387,0.916,9.0,0.0,9.0,9.0,0.0,9.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.583,0.917,0.318,82.0,85.0,"1 serving,  ( 3 oz )",394.0,1 steak,0.0,1,0
989,1990,Avocado stuffed with minced beef and peppers,75.0,400,22.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,31.0,229.0,240.0,150.0,3.0,0.205,0.028,31.5,0.0,0.245,0.414,6.786,2.484,0.582,12.0,0.0,12.0,12.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.187,0.295,0.102,71.0,85.0,3 oz,354.0,1 flat fillet,0.0,1,0
990,1991,Nile perch pepper sauce with cauliflower rice,74.0,350,23.0,2.0,1.0,0.0,0.0,0.0,4.0,4.96,40.0,236.0,330.0,90.0,3.59,0.211,0.029,32.5,0.0,0.36,0.458,7.504,2.747,0.643,13.0,0.0,13.0,13.0,0.0,2.24,15.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.448,0.516,0.329,85.0,85.0,3 oz,695.0,1 full rump,0.0,1,0
991,1992,African style sauteed okra with snails or shrimp,62.0,380,34.0,3.0,1.0,0.0,0.0,0.0,7.0,6.89,34.0,323.0,324.0,110.0,4.32,0.285,0.036,52.1,0.0,0.43,0.645,10.569,3.647,0.987,10.0,0.0,10.0,10.0,0.0,2.2,11.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.87,1.079,0.613,129.0,85.0,"1 serving,  ( 3 oz )",496.0,"1 full rump, cooked ( yield from 695 g raw meat )",0.0,1,0
992,1993,Roasted chicken drumsticks with roasted carrots and pumpkin,75.0,420,22.0,1.0,1.0,0.0,0.0,0.0,4.0,5.23,26.0,229.0,318.0,102.0,4.33,0.205,0.028,31.4,0.0,0.42,0.446,7.304,2.674,0.626,12.0,0.0,12.0,12.0,0.0,2.26,17.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.386,0.532,0.256,67.0,85.0,3 oz,572.0,1 inside drum,0.0,1,0
993,1994,Chopped cucumber and avocado salad with smoked sardines,64.0,350,32.0,2.0,1.0,0.0,0.0,0.0,6.0,7.27,33.0,307.0,312.0,118.0,5.09,0.272,0.034,49.6,0.0,0.41,0.621,10.164,3.508,0.949,10.0,0.0,10.0,10.0,0.0,2.4,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.654,0.859,0.408,91.0,85.0,"1 serving,  ( 3 oz )",416.0,"1 inside drum, cooked ( yield from 572 g raw meat )",0.0,1,0
994,1995,Roasted spiced duck gizzard with banched greens,75.0,410,23.0,0.0,1.0,0.0,0.0,0.0,3.0,4.5,29.0,225.0,320.0,100.0,4.5,0.199,0.025,36.3,0.0,0.258,0.442,7.245,2.5,0.676,7.0,0.0,7.0,7.0,0.0,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.122,0.202,0.07,78.0,85.0,3 oz,422.0,1 outside drum,0.0,1,0
995,1996,Pumpkin and coconut soup,73.0,360,23.0,5.0,1.0,0.0,0.0,0.0,4.0,5.5,30.0,217.0,250.0,150.0,6.0,0.194,0.027,29.8,0.0,0.271,0.458,7.499,2.745,0.643,13.0,0.0,13.0,13.0,0.0,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.231,1.937,0.671,81.0,85.0,3 oz,300.0,1 steak,0.0,1,0
996,1997,Cameroon grilled beef suya with fresh cucumber,67.0,400,29.0,3.0,1.0,0.0,0.0,0.0,9.0,5.07,30.0,274.0,374.0,58.0,3.42,0.28,0.031,43.5,0.0,0.325,0.557,9.124,3.149,0.852,9.0,0.0,9.0,9.0,0.0,8.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.794,1.249,0.433,88.0,85.0,"1 serving,  ( 3 oz )",244.0,1 steak,0.0,1,0
997,1998,Spiced lamb ribs with grilled eggplant,71.0,480,20.0,9.0,1.0,0.0,0.0,0.0,7.0,2.91,20.0,199.0,291.0,72.0,3.51,0.128,0.017,33.0,0.0,0.182,0.267,4.377,1.08,0.475,7.0,0.0,7.0,7.0,0.0,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,2.177,2.654,0.91,71.0,109.0,1 patty,435.0,4 patty,0.0,1,0
998,1999,Tilapia baked in banana leaves with herb,67.0,350,26.0,7.0,1.0,0.0,0.0,0.0,8.0,3.43,23.0,224.0,323.0,80.0,4.33,0.136,0.017,33.5,0.0,0.213,0.268,6.557,1.21,0.501,14.0,0.0,14.0,14.0,65.7,5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.1,4.0,3.5,1.793,2.156,0.739,83.0,93.0,1 patty,85.0,"1 serving,  ( 3 oz )",0.0,1,0
999,2000,Avocado coconut milk smothie with lime,76.0,300,22.0,3.0,1.0,0.0,0.0,0.0,6.0,4.38,22.0,211.0,308.0,75.0,3.71,0.136,0.017,34.9,0.0,0.196,0.288,4.722,1.165,0.513,8.0,0.0,8.0,8.0,0.0,4.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.95,0.95,0.5,73.0,85.0,"1 serving,  ( cooked from 4oz raw)",28.35,1 oz,0.0,1,0
1000,2001,Slow- cooked oxtail with carrots and zucchini ,76.0,460,22.0,2.0,1.0,0.0,0.0,0.0,5.0,2.3,22.0,220.0,320.0,72.0,3.87,0.141,0.018,36.4,0.0,0.201,0.295,4.847,1.196,0.526,8.0,0.0,8.0,8.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.6,0.38,66.0,85.0,"1 serving,  ( cooked from 4 oz raw )",28.35,1 oz,0.0,1,0
1001,2002,Grilled chicken heart with roasted red peppers,70.0,380,29.0,2.0,1.0,0.0,0.0,0.0,6.0,3.12,25.0,244.0,352.0,83.0,4.71,0.148,0.018,36.5,0.0,0.237,0.298,7.274,1.342,0.555,16.0,0.0,16.0,16.0,0.0,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.7,0.67,0.32,73.0,85.0,"1 serving,  ( 3 oz )",0.0,0,0.0,1,0
1002,2003,"Kitoza, dried game or beef grilled with chilli and herbs",74.0,320,24.0,3.0,1.0,0.0,0.0,0.0,5.0,4.2,23.0,226.0,330.0,76.0,3.98,0.145,0.019,37.5,0.0,0.213,0.312,5.129,1.266,0.557,9.0,0.0,9.0,9.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.923,1.179,0.591,73.0,85.0,"1 serving,  (cooked from 4 oz raw)",28.35,1 oz,0.0,1,0
1003,2004,Stir-fried cabbage and garden eggs with chicken goat meat,67.0,420,29.0,4.0,1.0,0.0,0.0,0.0,5.0,4.8,26.0,253.0,366.0,73.0,4.9,0.153,0.019,37.9,0.0,0.24,0.301,7.364,1.359,0.562,16.0,0.0,16.0,16.0,0.0,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.71,1.74,0.74,97.0,85.0,"1 serving,  ( 3 oz )",0.0,0,0.0,1,0
1004,2005,Grilled rabbit with steamed okra ans spiced onions,76.0,420,23.0,2.0,1.0,0.0,0.0,0.0,5.0,2.65,23.0,221.0,322.0,90.0,3.89,0.142,0.018,36.6,0.0,0.205,0.302,4.949,1.221,0.537,8.0,0.0,8.0,8.0,0.0,5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.61,0.59,0.43,65.0,85.0,"1 serving,  (cooked from 4 oz raw)",28.35,1 oz,0.0,1,0
